vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h),vehicle28-relx(m),vehicle28-rely(m),vehicle28-relvx(km/h),vehicle28-relvy(km/h),vehicle29-relx(m),vehicle29-rely(m),vehicle29-relvx(km/h),vehicle29-relvy(km/h),vehicle30-relx(m),vehicle30-rely(m),vehicle30-relvx(km/h),vehicle30-relvy(km/h),vehicle31-relx(m),vehicle31-rely(m),vehicle31-relvx(km/h),vehicle31-relvy(km/h),vehicle32-relx(m),vehicle32-rely(m),vehicle32-relvx(km/h),vehicle32-relvy(km/h)
0,-0,0,0,0,-0,0,0,2.2,13.6,2.6837,10.8,0,-0,0,0,-3.8,38.2,5.1709,-9.1634,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-20.8,1.9637,1.5054,0,-0,0,0,5.2,-20.8,4.1891,12.175,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,2,13.8,2.3563,10.603,0,-0,0,0,-3.52,37.88,2.7491,-9.4255,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-20.8,2.0291,1.5709,0,-0,0,0,4.8,-20.4,4.2546,11.912,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,2,14.2,2.4872,10.08,0,-0,0,0,-3.24,37.56,1.1128,-9.491,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-20.8,1.8982,1.5054,0,-0,0,0,4.6,-20.2,4.5818,11.52,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,2,14.4,2.3563,9.6221,0,-0,0,0,-2.96,37.24,-0.7854,-9.6876,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-20.8,2.2909,1.6363,0,-0,0,0,4.6,-19.8,4.4509,11.062,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.8,14.6,2.6837,9.6221,0,-0,0,0,-2.68,36.92,-2.2254,-10.015,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-20.6,2.0946,1.5709,0,-0,0,0,4.4,-19.4,4.5818,10.931,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.8,15,2.7491,9.36,0,-0,0,0,-2.4,36.6,-3.8618,-10.472,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-20.6,2.0291,1.7018,0,-0,0,0,4.6,-19.2,4.6472,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.8,15.2,2.5528,9.229,0,-0,0,0,-2.4,36.4,-2.16,-10.603,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-20.6,2.0946,2.0291,0,-0,0,0,4.2,-18.8,4.2546,10.342,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.6,15.4,2.8146,8.9021,0,-0,0,0,-2.6,36.2,-0.6807,-10.578,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-20.6,2.2909,1.8328,0,-0,0,0,4,-18.6,3.7963,9.949,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.6,15.6,2.8146,8.771,0,-0,0,0,-2.6,35.8,0.8117,-10.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-20.4,1.9637,1.5054,0,-0,0,0,4,-18.4,4.0582,9.2945,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.4,16,2.5528,8.509,0,-0,0,0,-2.8,35.6,1.8328,-11.128,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-20.4,1.8328,1.3746,0,-0,0,0,3.8,-18,4.2546,8.771,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.4,16.2,2.4218,8.1166,0,-0,0,0,-2.6,35.2,2.6182,-11.323,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-20.4,1.8982,1.44,0,-0,0,0,3.8,-17.8,4.3854,8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.4,16.4,2.4218,7.9855,0,-0,0,0,-2.8,34.8,2.6837,-11.717,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-20.2,1.44,1.3746,0,-0,0,0,3.6,-17.6,3.4037,7.3966,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.2,16.6,2.16,7.789,0,-0,0,0,-2.8,34.6,2.4872,-12.043,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-20.4,1.5054,1.1782,0,-0,0,0,3.8,-17.4,3.4691,7.0037,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.2,16.8,2.0291,7.5276,0,-0,0,0,-3,34.2,2.7491,-11.912,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-20.4,1.3746,0.8509,0,-0,0,0,3.4,-17.2,3.8618,6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.2,17,1.7018,7.2,0,-0,0,0,-3,33.8,2.7491,-12.043,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-20.2,1.7672,0.7854,0,-0,0,0,3.2,-17,3.8618,5.6291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1.2,17.2,1.5709,7.2,0,-0,0,0,-3.2,33.6,2.88,-12.043,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-20.2,1.9637,0.6545,0,-0,0,0,3.2,-17,3.8618,5.1054,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1,17.4,1.6363,7.2,0,-0,0,0,-3.2,33.2,2.4218,-12.24,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-20.2,1.9637,0.4582,0,-0,0,0,3.4,-16.8,3.8618,4.7782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1,17.6,1.5054,7.2,0,-0,0,0,-3.2,32.8,2.0946,-12.632,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-20.2,2.4872,0.5891,0,-0,0,0,3,-16.6,3.8618,4.32,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1,17.8,1.5709,7.2,0,-0,0,0,-3.4,32.6,1.8982,-12.829,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-20.2,3.1418,0.6545,0,-0,0,0,2.8,-16.6,3.4691,3.7963,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1,18,1.5054,7.2,0,-0,0,0,-3.4,32.2,1.8328,-13.157,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-20.2,3.1418,0.2618,0,-0,0,0,2.8,-16.4,3.4037,3.2728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,1,18.2,1.3091,7.2,0,-0,0,0,-3.4,31.8,1.5709,-13.288,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-20.2,3.2072,0.1964,0,-0,0,0,2.8,-16.4,3.4037,2.8146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,18.4,0.9818,7.2,0,-0,0,0,-3.4,31.4,1.8328,-13.222,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-20.2,3.3382,0.1309,0,-0,0,0,2.6,-16.2,3.4691,2.0946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,18.6,0.9163,7.2,0,-0,0,0,-3.4,31,1.8982,-13.288,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,-20.2,3.1418,0.0655,0,-0,0,0,2.6,-16.2,2.8146,1.5054,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,18.8,0.7854,7.2,0,-0,0,0,-3.6,30.6,1.7672,-13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,-20,3.3382,0,0,-0,0,0,2.4,-16.2,2.88,1.44,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,19,0.5891,7.2,0,-0,0,0,-3.6,30.2,1.8328,-13.418,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,-20.2,3.2072,-0.0655,0,-0,0,0,2.4,-16.2,3.0109,1.1782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,19.2,0.3273,7.5276,0,-0,0,0,-3.6,30,1.7672,-13.418,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,-20.2,3.1418,-0.1309,0,-0,0,0,2.4,-16.2,2.88,0.7854,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,19.4,0.3273,7.789,0,-0,0,0,-3.8,29.6,1.5709,-13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,-20.2,3.1418,-0.1964,0,-0,0,0,2.2,-16.2,2.8146,0.3273,-5.6,52.8,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,19.6,0.5891,7.9855,0,-0,0,0,-3.8,29.2,1.5709,-13.615,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,-20.2,2.8146,-0.2618,0,-0,0,0,2.2,-16.2,2.8146,0.1964,-5.6,52.6,-3.6,-18,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,19.8,0.7854,8.1166,0,-0,0,0,-3.8,28.8,1.3746,-14.138,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.4,-20.2,2.5528,-0.6545,0,-0,0,0,2,-16,2.5528,0.0655,-5.4,51.8,0,-17.28,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,20,0.9163,8.1821,0,-0,0,0,-3.8,28.4,1.3746,-14.662,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.4,-20.2,2.7491,-0.5891,0,-0,0,0,2,-16,2.7491,-0.3927,-5.6,51.8,0.2571,-15.686,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.8,20.4,0.9818,8.509,0,-0,0,0,-3.8,28,1.2437,-15.185,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.4,-20.2,2.6837,-0.7854,0,-0,0,0,2,-16.2,2.6837,-0.7854,-5.6,50.8,-0.6,-15.96,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.6,20.6,0.9818,8.7055,0,-0,0,0,-3.8,27.6,0.9818,-15.317,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.6,-20.2,3.0109,-1.2437,0,-0,0,0,1.8,-16.2,2.3563,-1.1128,-5.6,50.6,-0.72,-15.512,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.6,20.8,0.9163,8.771,0,-0,0,0,-4,27.2,0.9818,-15.382,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.6,-20.2,3.0109,-1.5709,0,-0,0,0,1.8,-16.2,2.4872,-1.3746,-5.6,50.4,-1.7018,-15.382,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.6,21,1.1128,8.7055,0,-0,0,0,-4,26.6,0.9163,-15.382,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.6,-20.4,2.7491,-2.0946,0,-0,0,0,1.8,-16.2,2.3563,-1.8982,-5.4,49.6,-2.4218,-14.792,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.6,21.2,0.8509,8.8366,0,-0,0,0,-4,26.2,0.7854,-15.317,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.8,-20.4,2.9454,-2.4218,0,-0,0,0,1.6,-16.4,2.3563,-2.2254,-5.4,49.4,-3.6,-14.531,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.6,21.6,0.5236,8.771,0,-0,0,0,-4,25.8,0.5891,-15.512,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.8,-20.4,2.88,-2.88,0,-0,0,0,1.6,-16.4,2.16,-2.2909,-5.4,49,-3.7963,-12.895,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0.6,21.8,0.4582,8.9021,0,-0,0,0,-4,25.4,0.3273,-15.578,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.2,-20.6,2.5528,-3.0763,0,-0,0,0,1.6,-16.4,2.0946,-2.4872,-5.4,48.6,-4.0582,-12.829,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
